Symbol,Buy Date,Buy Price,Sell Date,Sell Price,Gain,Gain %,Days,Annual Gain %
NESTLEIND,2016-06-06,647.94,2016-06-23,643.17,-4.77,-0.74,17,-15.89
TITAN,2016-06-08,362.05,2016-07-20,412.1,50.05,13.82,42,120.1
ITC,2016-06-08,241.87,2016-07-27,247.4,5.53,2.29,49,17.06
HCLTECH,2016-06-08,371.75,2016-06-27,367.52,-4.23,-1.14,19,-21.9
SUNPHARMA,2016-06-14,753.7,2016-08-10,817.65,63.95,8.48,57,54.3
WIPRO,2016-06-16,206.21,2016-07-18,206.98,0.77,0.37,32,4.22
EICHERMOT,2016-06-17,1877.91,2016-06-23,1865.94,-11.97,-0.64,6,-38.93
TECHM,2016-06-20,544.3,2016-12-07,455.6,-88.7,-16.3,170,-35
TCS,2016-06-20,1329.65,2016-08-18,1319.28,-10.37,-0.78,59,-4.83
HDFCBANK,2016-06-20,586.03,2016-08-04,620.5,34.47,5.88,45,47.69
HDFCBANK,2016-06-20,586.03,2016-08-04,620.5,34.47,5.88,45,47.69
BHARTIARTL,2016-06-20,328.51,2016-07-29,326.3,-2.21,-0.67,39,-6.27
BAJAJ-AUTO,2016-06-21,2636.25,2016-07-07,2610.55,-25.7,-0.97,16,-22.13
MARUTI,2016-06-22,4151.35,2016-08-12,4898.6,747.25,18,51,128.82
INFY,2016-06-23,605.8,2017-01-03,496.92,-108.88,-17.97,194,-33.81
DRREDDY,2016-06-23,3171.55,2016-07-25,3482.35,310.8,9.8,32,111.78
GRASIM,2016-06-27,674.07,2016-08-10,747.37,73.3,10.87,44,90.17
BAJFINANCE,2016-06-27,769.56,2016-08-09,1017.98,248.42,32.28,43,274
BRITANNIA,2016-06-28,1374.07,2016-07-20,1404.72,30.65,2.23,22,37
APOLLOHOSP,2016-06-28,1319.15,2016-07-21,1333,13.85,1.05,23,16.66
HEROMOTOCO,2016-06-29,3156.55,2016-07-26,3210.1,53.55,1.7,27,22.98
KOTAKBANK,2016-06-30,763.35,2016-07-04,743.95,-19.4,-2.54,4,-231.77
ASIANPAINT,2016-06-30,1003.3,2016-08-16,1129.65,126.35,12.59,47,97.77
INDUSINDBK,2016-07-01,1123.35,2016-08-10,1158.1,34.75,3.09,40,28.2
DIVISLAB,2016-07-01,1133.6,2016-08-02,1181.4,47.8,4.22,32,48.13
TATASTEEL,2016-07-04,31.56,2016-07-28,33.33,1.77,5.61,24,85.32
ICICIBANK,2016-07-04,225.59,2016-08-01,226.82,1.23,0.55,28,7.17
UPL,2016-07-07,369.5,2016-08-26,423.2,53.7,14.53,50,106.07
KOTAKBANK,2016-07-11,760.55,2016-07-25,764.4,3.85,0.51,14,13.3
HCLTECH,2016-07-20,365,2016-08-17,392.27,27.27,7.47,28,97.38
WIPRO,2016-08-09,206.76,2016-12-26,171.04,-35.72,-17.28,139,-45.38
DRREDDY,2016-08-18,3027.2,2016-09-30,3107.4,80.2,2.65,43,22.49
ICICIBANK,2016-08-19,230.82,2016-09-26,238.68,7.86,3.41,38,32.75
BHARTIARTL,2016-08-24,317.78,2016-12-16,279.62,-38.16,-12.01,114,-38.45
LT,2016-08-31,1008.63,2016-11-02,965.77,-42.86,-4.25,63,-24.62
GRASIM,2016-09-06,725.51,2016-09-30,746.29,20.78,2.86,24,43.5
SUNPHARMA,2016-09-07,779.25,2017-02-15,623.05,-156.2,-20.04,161,-45.43
TCS,2016-09-21,1206.7,2017-01-09,1151.85,-54.85,-4.55,110,-15.1
NESTLEIND,2016-09-23,649.46,2016-11-02,675.91,26.45,4.07,40,37.14
APOLLOHOSP,2016-09-23,1339.25,2016-10-25,1320.4,-18.85,-1.41,32,-16.08
COALINDIA,2016-09-27,332.75,2017-01-23,303.4,-29.35,-8.82,118,-27.28
M&M,2016-10-03,721.92,2017-01-20,596.03,-125.89,-17.44,109,-58.4
POWERGRID,2016-10-04,101.81,2016-12-02,103.39,1.58,1.55,59,9.59
ITC,2016-10-18,245.95,2016-11-16,230.9,-15.05,-6.12,29,-77.03
ICICIBANK,2016-10-18,245.77,2016-11-04,245.27,-0.5,-0.2,17,-4.29
NTPC,2016-10-19,124.21,2016-11-15,125.13,0.92,0.74,27,10
AXISBANK,2016-10-20,540.05,2017-01-24,451.25,-88.8,-16.44,96,-62.51
KOTAKBANK,2016-10-24,787.35,2016-11-16,770.55,-16.8,-2.13,23,-33.8
DRREDDY,2016-10-24,3089.25,2016-11-07,3106.65,17.4,0.56,14,14.6
DIVISLAB,2016-10-26,1275.4,2017-03-21,634.45,-640.95,-50.25,146,-125.62
BAJAJ-AUTO,2016-10-28,2848.1,2017-02-07,2769.8,-78.3,-2.75,102,-9.84
HINDUNILVR,2016-11-02,841.1,2017-02-02,845.3,4.2,0.5,92,1.98
BRITANNIA,2016-11-07,1651.28,2017-02-15,1597.18,-54.1,-3.28,100,-11.97
HEROMOTOCO,2016-11-08,3372.45,2017-02-14,3162.95,-209.5,-6.21,98,-23.13
HCLTECH,2016-11-08,404.5,2016-12-23,396.88,-7.62,-1.88,45,-15.25
HDFCBANK,2016-11-09,625.63,2017-02-13,655.1,29.47,4.71,96,17.91
HDFCBANK,2016-11-09,625.63,2017-02-13,655.1,29.47,4.71,96,17.91
JSWSTEEL,2016-11-10,175.64,2017-02-02,193.9,18.26,10.4,84,45.19
CIPLA,2016-11-22,550.5,2016-12-16,566.2,15.7,2.85,24,43.34
RELIANCE,2016-11-23,461.28,2017-01-16,492.03,30.75,6.67,54,45.08
SHREECEM,2016-11-25,15442.4,2017-02-13,15876.95,434.55,2.81,80,12.82
ASIANPAINT,2016-11-25,945.45,2017-02-13,984.75,39.3,4.16,80,18.98
TATACONSUM,2016-11-28,120.95,2017-02-16,140.1,19.15,15.83,80,72.22
NESTLEIND,2016-11-28,628.89,2017-03-02,619.76,-9.13,-1.45,94,-5.63
APOLLOHOSP,2016-11-28,1236.85,2017-02-13,1216.85,-20,-1.62,77,-7.68
ULTRACEMCO,2016-11-29,3536.25,2017-02-14,3705.65,169.4,4.79,77,22.71
TATASTEEL,2016-11-29,38.96,2016-12-19,39.1,0.14,0.36,20,6.57
GRASIM,2016-11-29,655.33,2017-02-27,785.67,130.34,19.89,90,80.67
BAJFINANCE,2016-11-29,907.25,2017-02-14,1059.5,152.25,16.78,77,79.54
UPL,2016-11-30,422.63,2016-12-19,427.33,4.7,1.11,19,21.32
TITAN,2016-11-30,323.5,2017-01-31,362.05,38.55,11.92,62,70.17
MARUTI,2016-11-30,5266,2017-01-23,5700,434,8.24,54,55.7
LT,2016-11-30,921.83,2017-02-15,986.67,64.84,7.03,77,33.32
EICHERMOT,2016-11-30,2161.98,2017-02-27,2433.74,271.76,12.57,89,51.55
BAJAJFINSV,2016-11-30,299,2017-02-20,364.17,65.17,21.8,82,97.04
ADANIPORTS,2016-11-30,277.9,2016-12-20,272.4,-5.5,-1.98,20,-36.14
ITC,2016-12-01,233.5,2017-02-14,270.8,37.3,15.97,75,77.72
INDUSINDBK,2016-12-05,1083.75,2017-02-15,1316.45,232.7,21.47,72,108.84
TATAMOTORS,2016-12-07,445.35,2017-01-31,523.55,78.2,17.56,55,116.53
SBIN,2016-12-09,266.65,2016-12-20,254.55,-12.1,-4.54,11,-150.65
ICICIBANK,2016-12-09,244.05,2017-01-24,233.77,-10.28,-4.21,46,-33.41
KOTAKBANK,2016-12-27,712.15,2017-03-29,857.6,145.45,20.42,92,81.01
BPCL,2016-12-28,410.1,2017-02-14,461.37,51.27,12.5,48,95.05
UPL,2017-01-02,439.1,2017-02-06,484.23,45.13,10.28,35,107.21
DRREDDY,2017-01-02,3083.4,2017-07-04,2623.7,-459.7,-14.91,183,-29.74
POWERGRID,2017-01-03,105.78,2017-02-03,113.46,7.68,7.26,31,85.48
ADANIPORTS,2017-01-03,273.95,2017-01-23,286.25,12.3,4.49,20,81.94
TATASTEEL,2017-01-04,38.63,2017-02-06,45.1,6.47,16.75,33,185.27
BHARTIARTL,2017-01-04,282.9,2017-01-25,280.61,-2.29,-0.81,21,-14.08
SBIN,2017-01-10,248.3,2017-02-15,268.95,20.65,8.32,36,84.36
HINDALCO,2017-01-10,164.4,2017-02-08,189,24.6,14.96,29,188.29
TECHM,2017-02-07,470.85,2017-03-02,499.9,29.05,6.17,23,97.92
INFY,2017-02-08,468.25,2017-03-09,505.77,37.52,8.01,29,100.82
TCS,2017-02-09,1158.65,2017-03-16,1260.45,101.8,8.79,35,91.67
WIPRO,2017-02-13,177.92,2017-04-05,191.49,13.57,7.63,51,54.61
RELIANCE,2017-02-14,479.93,2017-03-20,585.54,105.61,22.01,34,236.28
TATAMOTORS,2017-03-06,470.8,2017-06-08,460.8,-10,-2.12,94,-8.23
ONGC,2017-03-07,196.4,2017-08-11,159.65,-36.75,-18.71,157,-43.5
NTPC,2017-03-16,134.38,2017-04-17,132.75,-1.63,-1.21,32,-13.8
JSWSTEEL,2017-03-16,192.45,2017-03-27,179.45,-13,-6.76,11,-224.31
UPL,2017-03-17,477.57,2017-05-12,549.5,71.93,15.06,56,98.16
BPCL,2017-03-22,430,2017-05-05,483.17,53.17,12.37,44,102.61
POWERGRID,2017-03-24,108.98,2017-05-11,117.11,8.13,7.46,48,56.73
ICICIBANK,2017-03-29,256.55,2017-04-20,247.95,-8.6,-3.35,22,-55.58
COALINDIA,2017-04-03,295,2017-10-25,289.15,-5.85,-1.98,205,-3.53
DIVISLAB,2017-04-10,658.1,2017-06-28,641,-17.1,-2.6,79,-12.01
APOLLOHOSP,2017-04-10,1174.85,2017-05-19,1261,86.15,7.33,39,68.6
BHARTIARTL,2017-04-11,315.62,2017-05-09,311.16,-4.46,-1.41,28,-18.38
BAJAJ-AUTO,2017-04-13,2848.15,2017-05-22,2914.15,66,2.32,39,21.71
TECHM,2017-04-25,438.15,2017-09-01,423.4,-14.75,-3.37,129,-9.54
M&M,2017-04-25,653.72,2017-05-19,666.7,12.98,1.99,24,30.26
HEROMOTOCO,2017-04-25,3305.2,2017-06-12,3773.25,468.05,14.16,48,107.68
HINDALCO,2017-04-26,197,2017-05-05,185.8,-11.2,-5.69,9,-230.76
INFY,2017-05-03,467.15,2017-06-07,480.65,13.5,2.89,35,30.14
HCLTECH,2017-05-03,417.55,2017-06-12,432.77,15.22,3.65,40,33.31
TCS,2017-05-04,1165.05,2017-06-08,1260.8,95.75,8.22,35,85.72
WIPRO,2017-05-08,188.36,2017-06-09,201.36,13,6.9,32,78.7
SUNPHARMA,2017-05-10,642.8,2017-07-28,550.8,-92,-14.31,79,-66.12
CIPLA,2017-05-10,561.05,2017-07-12,539.95,-21.1,-3.76,63,-21.78
TATASTEEL,2017-05-15,43.45,2017-06-07,46.77,3.32,7.64,23,121.24
AXISBANK,2017-05-26,511.45,2017-06-13,506.45,-5,-0.98,18,-19.87
RELIANCE,2017-05-30,621.45,2017-07-03,631.37,9.92,1.6,34,17.18
NTPC,2017-05-30,134.38,2017-07-28,136.58,2.2,1.64,59,10.15
TATACONSUM,2017-06-01,152.4,2017-06-23,151.15,-1.25,-0.82,22,-13.6
BAJAJFINSV,2017-06-02,430.58,2017-08-10,502.48,71.9,16.7,69,88.34
SHREECEM,2017-06-13,18093.65,2017-07-21,17683.05,-410.6,-2.27,38,-21.8
SBIN,2017-06-20,290.1,2017-08-10,296.7,6.6,2.28,51,16.32
GRASIM,2017-06-21,873.51,2017-08-09,1087.48,213.97,24.5,49,182.5
ULTRACEMCO,2017-07-04,4019.05,2017-07-25,4105.7,86.65,2.16,21,37.54
INFY,2017-07-04,481.08,2017-08-04,491.88,10.8,2.24,31,26.37
HINDALCO,2017-07-05,198.8,2017-08-14,229.15,30.35,15.27,40,139.34
BPCL,2017-07-05,441.4,2017-08-11,484.3,42.9,9.72,37,95.89
WIPRO,2017-07-10,201.19,2017-08-08,215.55,14.36,7.14,29,89.87
TCS,2017-07-10,1217.47,2017-08-11,1248.03,30.56,2.51,32,28.63
EICHERMOT,2017-07-10,2793.13,2017-08-11,2962.74,169.61,6.07,32,69.24
TATAMOTORS,2017-07-11,456.95,2017-07-28,445.85,-11.1,-2.43,17,-52.17
LT,2017-07-11,1160.73,2017-08-04,1175.85,15.12,1.3,24,19.77
HCLTECH,2017-07-11,425.33,2017-08-02,441,15.67,3.68,22,61.05
BAJAJ-AUTO,2017-07-12,2785.85,2017-08-11,2788.2,2.35,0.08,30,0.97
ASIANPAINT,2017-07-12,1133.7,2017-08-08,1147.35,13.65,1.2,27,16.22
M&M,2017-07-17,692.3,2017-08-09,696.15,3.85,0.56,23,8.89
APOLLOHOSP,2017-07-24,1292.05,2017-08-04,1258.1,-33.95,-2.63,11,-87.27
ITC,2017-08-17,280,2018-01-02,260.75,-19.25,-6.87,138,-18.17
AXISBANK,2017-08-23,502.65,2017-09-27,506.3,3.65,0.73,35,7.61
SUNPHARMA,2017-08-24,483,2017-10-03,502.65,19.65,4.07,40,37.14
ICICIBANK,2017-08-24,297.7,2017-09-07,292.65,-5.05,-1.7,14,-44.32
DRREDDY,2017-08-24,2088.15,2017-10-12,2379.85,291.7,13.97,49,104.06
DIVISLAB,2017-08-24,673.4,2017-09-28,853.05,179.65,26.68,35,278.23
ULTRACEMCO,2017-08-28,3984.15,2017-09-22,3999.6,15.45,0.39,25,5.69
NESTLEIND,2017-08-28,704.86,2017-09-21,714.62,9.76,1.38,24,20.99
TATAMOTORS,2017-08-30,378.5,2017-10-24,416.05,37.55,9.92,55,65.83
SHREECEM,2017-08-30,17699.55,2017-09-21,18421.2,721.65,4.08,22,67.69
UPL,2017-09-01,555.13,2018-01-29,525.67,-29.46,-5.31,150,-12.92
LT,2017-09-01,1139.2,2017-09-25,1165.2,26,2.28,24,34.67
BAJAJ-AUTO,2017-09-01,2916.35,2017-09-28,3039.45,123.1,4.22,27,57.05
ONGC,2017-09-04,161.8,2017-10-11,169.15,7.35,4.54,37,44.79
APOLLOHOSP,2017-09-04,1111.75,2017-12-19,1174.7,62.95,5.66,106,19.49
KOTAKBANK,2017-09-05,988.4,2017-09-26,994,5.6,0.57,21,9.91
HCLTECH,2017-09-13,435.65,2017-09-28,437.6,1.95,0.45,15,10.95
TCS,2017-09-14,1243.47,2017-09-28,1238.22,-5.25,-0.42,14,-10.95
SBIN,2017-09-14,274.2,2017-11-21,330.65,56.45,20.59,68,110.52
INFY,2017-09-15,454.13,2017-11-01,463.52,9.39,2.07,47,16.08
CIPLA,2017-09-18,570.7,2017-10-25,592.65,21.95,3.85,37,37.98
NTPC,2017-10-04,140.04,2017-11-03,151.63,11.59,8.28,30,100.74
M&M,2017-10-04,644.38,2017-11-02,667.67,23.29,3.61,29,45.44
ADANIPORTS,2017-10-10,396.85,2017-11-13,413.35,16.5,4.16,34,44.66
WIPRO,2017-10-11,217.99,2017-11-02,219.94,1.95,0.89,22,14.77
TITAN,2017-10-11,610.6,2017-10-23,604.05,-6.55,-1.07,12,-32.55
TCS,2017-10-11,1250.18,2017-11-20,1351.72,101.54,8.12,40,74.1
BPCL,2017-10-11,489.35,2017-11-08,520.2,30.85,6.3,28,82.13
BHARTIARTL,2017-10-11,363.7,2017-11-08,446.39,82.69,22.74,28,296.43
ULTRACEMCO,2017-10-12,3919.8,2017-11-09,4363.35,443.55,11.32,28,147.56
BAJAJFINSV,2017-10-12,539.22,2017-12-05,500.36,-38.86,-7.21,54,-48.73
ICICIBANK,2017-10-16,274.25,2017-11-22,318.9,44.65,16.28,37,160.6
HEROMOTOCO,2017-10-16,3776.65,2018-01-11,3705.65,-71,-1.88,87,-7.89
POWERGRID,2017-10-17,115.26,2017-11-07,116.8,1.54,1.34,21,23.29
ASIANPAINT,2017-10-17,1197.15,2017-11-03,1172.45,-24.7,-2.06,17,-44.23
GRASIM,2017-10-23,1177.37,2017-11-13,1220.15,42.78,3.63,21,63.09
LT,2017-10-24,1142.55,2017-11-15,1209.5,66.95,5.86,22,97.22
AXISBANK,2017-10-31,523.15,2017-11-24,545.5,22.35,4.27,24,64.94
INDUSINDBK,2017-11-08,1674.4,2017-12-14,1650.35,-24.05,-1.44,36,-14.6
SBILIFE,2017-11-10,676.55,2018-01-02,685.1,8.55,1.26,53,8.68
ASIANPAINT,2017-11-10,1178.6,2018-01-23,1169.9,-8.7,-0.74,74,-3.65
HCLTECH,2017-11-14,434.9,2018-02-05,496.58,61.68,14.18,83,62.36
KOTAKBANK,2017-11-20,1040.55,2018-02-06,1033.8,-6.75,-0.65,78,-3.04
BAJFINANCE,2017-11-20,1805.25,2018-01-15,1738.15,-67.1,-3.72,56,-24.25
POWERGRID,2017-11-24,118.8,2018-05-11,116.35,-2.45,-2.06,168,-4.48
EICHERMOT,2017-11-24,3081.24,2018-03-26,2787.3,-293.94,-9.54,122,-28.54
SHREECEM,2017-12-07,17366.95,2018-01-18,18421.6,1054.65,6.07,42,52.75
BPCL,2017-12-11,514.2,2018-01-01,508.6,-5.6,-1.09,21,-18.95
ADANIPORTS,2017-12-12,402.5,2018-01-31,428.85,26.35,6.55,50,47.82
ULTRACEMCO,2017-12-13,4274.35,2018-01-02,4252.3,-22.05,-0.52,20,-9.49
ONGC,2017-12-13,183.9,2018-01-16,197.2,13.3,7.23,34,77.62
DRREDDY,2017-12-14,2310.65,2018-01-29,2357.1,46.45,2.01,46,15.95
WIPRO,2017-12-15,217.28,2018-01-23,236.44,19.16,8.82,39,82.55
HINDALCO,2017-12-15,242.75,2018-01-11,267.75,25,10.3,27,139.24
